index,Направление,Основа,Формирующее подразделение (институт),Формирующее подразделение (департамент),Курс,Год начала,Срок освоения,Средняя оценка ,Средняя оценка по первой сдаче,Код,ОКСО,Направление.1,Уровеь,Уровень,Форма,Олимпиада,Физическая культура,Рисунок,Химия,География,Информатика и ИКТ,История,Математика,Композиционный рисунок,Композиция,Рисунок и композиция,Русский язык,Творческий конкурс,Собеседование,Филология (отечественная),Творческое сочинение,Литература,Филология,Биология,Физика,Академический рисунок,Обществознание,Английский язык,Вступительный экзамен по программе,Иностранный язык,История искусств,id,username
61,uncass18ggl5g0000kaine6felfa21hg,госбюджетное место,Новых материалов и технологий,Машиностроения,3,2015,4.0,82.26,82.26,15.00.00,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83885,Andreycrusader1
62,uncass18ggl5g0000kaqv8l9b6fegm8o,сверхплановое место,Уральский гуманитарный институт,Международных отношений,4,2014,4.0,82.49,82.49,41.00.00,41.03.03,Востоковедение и африканистика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,5708,angelinthenight
63,uncass18hc2jg0000lo2k6g8nuviplbk,госбюджетное место,Государственного управления и предпринимательства,Маркетинговых коммуникаций и брендинга,2,2016,3.0,0.0,0.0,45.00.00,45.06.01,Языкознание и литературоведение,70,Аспирант,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597,talya
64,uncass18ggl5g0000kaqvmsc6rd9qpb4,госбюджетное место,Уральский гуманитарный институт,Факультет искусствоведения и социокультурных технологий,2,2016,4.0,82.51,83.53,43.00.00,43.03.01,Сервис,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,154932,katya558
65,uncass18ggl5g0000kaqvkt421bc0dtg,сверхплановое место,Уральский гуманитарный институт,Факультет искусствоведения и социокультурных технологий,4,2014,3.6,0.0,0.0,38.00.00,38.03.03,Управление персоналом,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55640,savr007
66,uncass18ggl5g0000kaqu5ri46aav3ek,госбюджетное место,Уральский гуманитарный институт,Политологии и социологии,4,2014,4.0,89.06,89.06,41.00.00,41.03.04,Политология,62,Бакалавр,Очная,ВО,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,295062,sabinafeizieva
67,uncass18ggl5g0000kain5r6tcncdli8,госбюджетное место,Новых материалов и технологий,Машиностроения,3,2015,4.0,83.53,83.53,15.00.00,15.03.01,Машиностроение,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,83664,ChistiakovNikita
68,uncass18hc2jg0000lae4rs6d2ls65ig,сверхплановое место,Высшая школа экономики и менеджмента,Высшая школа экономики и менеджмента,1,2017,5.0,0.0,0.0,38.00.00,38.05.01,Экономическая безопасность,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271859,belijkalenij
69,uncass18ggl5g0000kain7dt2j01t94k,госбюджетное место,Новых материалов и технологий,Машиностроения,3,2015,5.0,0.0,0.0,15.00.00,15.03.02,Технологические машины и оборудование,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,49368,derevyagin_evgeniy
70,uncass18hc2jg0000lk77mochhrjiec4,госбюджетное место,Государственного управления и предпринимательства,Государственного и муниципального управления,3,2015,3.0,0.0,0.0,39.00.00,39.06.01,Социологические науки,70,Аспирант,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185799,NataliaShutova
71,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,3,2015,3.6,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,89516,annarom666
72,uncass18ggl5g0000j12bmavkb0nsoos,госбюджетное место,Новых материалов и технологий,Машиностроения,5,2013,5.0,0.0,0.0,23.00.00,23.03.02,Наземные транспортно-технологические комплексы,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,118266,1student
73,uncass18hc2jg0000l8o2v3ecac8jbvs,госбюджетное место,Высшая школа экономики и менеджмента,Экономики и финансов,4,2014,4.0,85.69,86.39,38.00.00,38.03.01,Экономика,62,Бакалавр,Очная,О,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,285436,oksunny
74,uncass18ggl5g0000kain7dt2j01t94k,сверхплановое место,Новых материалов и технологий,Машиностроения,3,2015,3.6,0.0,0.0,15.00.00,15.03.02,Технологические машины и оборудование,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82381,prosvs
75,uncass18ggl5g0000kaesde0q29gfors,госбюджетное место,Физико-технологический,0,2,2016,2.0,73.76,79.54,09.00.00,09.04.02,Информационные системы и технологии,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13009,IrMih
76,uncass18ggl5g0000ko0h05ahuofjqo8,госбюджетное место,Естественных наук и математики,Школа бакалавриата (ЕНиМ),2,2016,6.0,71.66,71.66,30.00.00,30.05.01,Медицинская биохимия,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33176,faintirony
77,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,80.77,80.07,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,177901,Kate_Z
78,uncass18ggl5g0000kaq5bmfiidlle3o,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,4,2014,4.0,43.61,56.41,22.00.00,22.03.01,Материаловедение и технологии материалов,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170142,timur_tashbulatov
79,uncass18hc2jg0000lmppcmovq115mg0,сверхплановое место,Уральский гуманитарный институт,Исторический факультет,4,2014,4.0,69.54,70.57,43.00.00,43.03.01,Сервис,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,85102,kalasshnikov_vladislav
80,uncass18ggl5g0000kko8mpj18lvsc7s,госбюджетное место,Новых материалов и технологий,Инженерная школа новой индустрии,1,2017,2.0,0.0,0.0,09.00.00,09.04.02,Информационные системы и технологии,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180993,player95
81,uncass18ggl5g0000kco7tjm82edcuds,госбюджетное место,Физико-технологический,0,1,2017,5.5,0.0,0.0,14.00.00,14.05.01,Ядерные реакторы и материалы,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150886,89122885533
82,uncass18ggl5g0000kap2jd1kvp8mlhs,сверхплановое место,Естественных наук и математики,Школа бакалавриата (ЕНиМ),4,2014,5.0,0.0,0.0,09.00.00,09.03.03,Прикладная информатика,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229375,yanchess
83,uncass18ggl5g0000kaio6g0ms7deiag,сверхплановое место,Уральский энергетический,0,2,2016,3.6,0.0,0.0,13.00.00,13.03.03,Энергетическое машиностроение,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,227494,Tuvash
84,uncass18ggl5g0000kaine6felfa21hg,госбюджетное место,Новых материалов и технологий,Машиностроения,4,2014,4.0,80.11,80.94,15.00.00,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84972,id145834908
85,uncass18ggl5g0000kaou4j2kq9b54js,госбюджетное место,Радиоэлектроники и информационных технологий - РТФ,Школа бакалавриата,2,2016,5.0,0.0,0.0,11.00.00,11.03.01,Радиотехника,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,276622,trend72
86,uncass18hc2jg0000l8n05roar5t31t4,сверхплановое место,Высшая школа экономики и менеджмента,Промышленного бизнеса и менеджмента,1,2017,2.6,0.0,0.0,38.00.00,38.04.01,Экономика,68,Магистр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311277,560311q
87,uncass18ggl5g0000kaquqj2gsc000ug,госбюджетное место,Уральский гуманитарный институт,Факультет искусствоведения и социокультурных технологий,2,2016,4.0,74.95,79.4,51.00.00,51.03.03,Социально-культурная деятельность,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55328,Cuttys
88,uncass18ggl5g0000kain7dt2j01t94k,сверхплановое место,Новых материалов и технологий,Машиностроения,2,2016,3.6,0.0,0.0,15.00.00,15.03.02,Технологические машины и оборудование,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,224886,ven4ik007
89,uncass18ggl5g0000kaio552smv9cm3o,госбюджетное место,Уральский энергетический,0,3,2015,4.0,79.94,0.0,13.00.00,13.03.02,Электроэнергетика и электротехника,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,189016,akvamarin11
90,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,76.02,78.53,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,287930,Gar
91,uncass18ggl5g0000kaqv5egj4c88egg,сверхплановое место,Уральский гуманитарный институт,Международных отношений,2,2016,4.0,71.6,69.23,41.00.00,41.03.05,Международные отношения,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,80784,giston
92,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,79.93,80.65,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,191777,AnneB
93,uncass18ggl5g0000kb9q990k24uotos,госбюджетное место,Нижнетагильский технологический,Нижнетагильский технологический (институт),1,2017,5.0,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,170099,Dmitriy174
94,uncass18ggl5g0000kaq58q3ikk2rn18,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,2,2016,5.0,0.0,0.0,22.00.00,22.03.02,Металлургия,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,184395,NikolaevaElena
95,uncass18ggl5g0000kaq58q3ikk2rn18,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,4,2014,5.0,0.0,0.0,22.00.00,22.03.02,Металлургия,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88521,Natalia_Koptiakova2016
96,uncass18ggl5g0000kafr1ki93u8ekc8,госбюджетное место,Новых материалов и технологий,Инженерная школа новой индустрии,2,2016,2.0,86.09,86.09,12.00.00,12.04.02,Оптотехника,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81784,MashaU
97,uncass18ggl5g0000kaio4dnpb6qks30,сверхплановое место,Уральский энергетический,0,2,2016,3.8,0.0,0.0,13.00.00,13.03.01,Теплоэнергетика и теплотехника,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,176120,EkaterinaEmelianova
98,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,1,2017,4.0,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,214840,idvk
99,uncass18ggl5g0000kap2jd1kvp8mlhs,госбюджетное место,Естественных наук и математики,Школа бакалавриата (ЕНиМ),3,2015,4.0,45.35,56.46,09.00.00,09.03.03,Прикладная информатика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,79.0,0.0,72.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38175,type568
100,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,2,2016,3.6,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,283245,Harp83
101,uncass18ggl5g0000knnf22bnplgvof8,госбюджетное место,Новых материалов и технологий,Высшая инженерная школа УрФУ,2,2016,4.0,61.61,74.01,27.00.00,27.03.03,Системный анализ и управление,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228653,max_dizer
102,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,86.84,80.86,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,172819,ButorinaIulia
103,uncass18ggl5g0000kaine6felfa21hg,госбюджетное место,Новых материалов и технологий,Машиностроения,1,2017,4.0,0.0,0.0,15.00.00,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100117,Olesya_Maltseva
104,uncass18ggl5g0000kaqcvvh9hguqr14,госбюджетное место,Высшая школа экономики и менеджмента,Бизнес-информатики и математического моделирования,4,2014,4.0,88.13,91.39,38.00.00,38.03.05,Бизнес-информатика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,210750,evgeniyavk
