index,brs_id,Направление,Основа,Формирующее подразделение (институт),Формирующее подразделение (департамент),Курс,Год начала,Срок освоения,Средняя оценка ,Средняя оценка по первой сдаче,Код,ОКСО,Направление.1,Уровеь,Уровень,Форма,Олимпиада,Физическая культура,Рисунок,Химия,География,Информатика и ИКТ,История,Математика,Композиционный рисунок,Композиция,Рисунок и композиция,Русский язык,Творческий конкурс,Собеседование,Филология (отечественная),Творческое сочинение,Литература,Филология,Биология,Физика,Академический рисунок,Обществознание,Английский язык,Вступительный экзамен по программе,Иностранный язык,История искусств,Final Avg,Final Exam Avg,HW Avg,TC Avg,id,ig Avg,metrology Avg,ng Avg,sootv Avg,stand Avg,termodin Avg,username,БП Avg,ДЗ Avg,ДР Avg,Дз1 Avg,Дз2 Avg,З Avg,ИЗ Avg,ИТ Avg,КЗ Avg,ПЗ Avg,Практ Avg,РТ Avg,Т Avg,ТЗ Avg,Тест Avg,УЗ Avg
926,studen18ggl5g0000kfv1odssb9cfb5o,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,4,2014,4.0,87.31,88.44,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99920,0.0,0.0,0.0,0.0,0.0,0.0,reshetnikow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,studen18hc2jg0000lsa1r8nbpvif53k,uncass18hc2jg0000l8acn6m6c3sfmgo,госбюджетное место,Новых материалов и технологий,Инженерная школа новой индустрии,1,2017,2.0,0.0,0.0,18.00.00,18.04.01,Химическая технология,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324863,0.0,0.0,0.0,0.0,0.0,0.0,sycnat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769231,0.0
4995,studen18ggl5g0000ku9m31g06g5uuu4,uncass18ggl5g0000kaineo7kjgemarg,госбюджетное место,Новых материалов и технологий,Машиностроения,3,2015,4.0,84.45,84.45,15.00.00,15.03.06,Мехатроника и робототехника,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180365,0.0,0.0,0.0,0.0,0.0,0.0,Mett9711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4313,studen18hc2jg0000ls2dm4rqvasvbko,uncass18ggl5g0000kpfb3kgjtjrg3kg,госбюджетное место,Уральский гуманитарный институт,Филологический факультет,1,2017,4.0,0.0,0.0,45.00.00,45.03.03,Фундаментальная и прикладная лингвистика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.083333333,0.0,32731,0.0,0.0,0.0,0.0,0.0,0.0,natunya_k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,studen18hc2jg0000lepf4uq3m69k4dc,uncass18ggl5g0000kain7dt2j01t94k,сверхплановое место,Новых материалов и технологий,Машиностроения,2,2016,3.6,0.0,0.0,15.00.00,15.03.02,Технологические машины и оборудование,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222788,0.0,0.0,0.0,0.0,0.0,0.0,yrabereznix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3631,studen18hc2jg0000ld4kl2cdlip4dr8,uncass18ggl5g0000kaq5ioop8koorf4,госбюджетное место,Новых материалов и технологий,Строительного материаловедения,2,2016,4.0,74.83,74.83,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15288,0.0,0.0,0.0,0.0,0.0,0.0,EkaterinaR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3967,studen18ggl5g0000ku9np1jg980nrek,uncass18ggl5g0000kaqv9oh6kqhp7g8,сверхплановое место,Уральский гуманитарный институт,Лингвистики,3,2015,4.0,78.29,78.29,45.00.00,45.03.02,Лингвистика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,25044,0.0,0.0,0.0,0.0,0.0,0.0,Malicorn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4243,studen18ggl5g0000kgh2krcsk1h70ps,uncass18ggl5g0000kap7br5a6g79m8g,сверхплановое место,"Физической культуры, спорта и молодежной политики",0,4,2014,4.0,86.17,86.17,49.00.00,49.03.01,Физическая культура,62,Бакалавр,Очная,0,51.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36721,0.0,0.0,0.0,0.0,0.0,0.0,derlelik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.153508772,0.0,0.083333333
1939,studen18hc2jg0000ldmfqjseigeqog0,uncass18ggl5g0000kfl15eoun1svhk4,госбюджетное место,Нижнетагильский технологический,Нижнетагильский технологический (институт),2,2016,5.0,0.0,0.0,15.00.00,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,61,Прикладной бакалавриат,Очно-заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31902,0.0,0.0,0.0,0.0,0.0,0.0,alekseikoshelev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,studen18ggl5g0000ku9n18fsl95u00s,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,61.09,65.27,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188008,0.0,0.0,0.0,0.0,0.0,0.0,carefree16,0.222222222,0.8634920629999999,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.8442809040000001,0.0,0.0,0.0
4950,studen18ggl5g0000ku9kvs3de0gnr7s,uncass18ggl5g0000kaq58q3ikk2rn18,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,3,2015,4.0,59.05,60.04,22.00.00,22.03.02,Металлургия,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825,0.0,0.0,0.0,186877,0.0,0.976140351,0.0,0.954397414,0.909131653,0.0,Stason777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5270,studen18hc2jg0000ld5srnunvuu1e8o,uncass18ggl5g0000kaio4dnpb6qks30,госбюджетное место,Уральский энергетический,0,2,2016,4.0,51.56,58.27,13.00.00,13.03.01,Теплоэнергетика и теплотехника,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62479,0.0,0.0,0.0,0.0,0.0,0.0,sashamuxin,1.0,0.606122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7484848479999999,0.0,0.0,0.0
1117,studen18hc2jg0000ldo2djjsualsuj4,uncass18hc2jg0000l8o61b5f3tntelk,сверхплановое место,Высшая школа экономики и менеджмента,Экономики и финансов,2,2016,2.0,87.31,87.31,38.00.00,38.04.08,Финансы и кредит,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288897,0.0,0.0,0.0,0.0,0.0,0.0,ElizavetaV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5179,studen18hc2jg0000ld4o3v0m342keu4,uncass18ggl5g0000kain5r6tcncdli8,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.0,76.26,76.26,15.00.00,15.03.01,Машиностроение,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108451,0.0,0.0,0.0,0.0,0.0,0.0,via98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,studen18hc2jg0000lrqaml3aktd7pj4,uncass18ggl5g0000kaqv5egj4c88egg,сверхплановое место,Уральский гуманитарный институт,Международных отношений,1,2017,4.0,0.0,0.0,41.00.00,41.03.05,Международные отношения,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,50715,0.0,0.0,0.0,0.0,0.0,0.0,esenija,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2681,studen18ggl5g0000ku9n5kds1ns4dl0,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,81.25,85.83,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189705,0.0,0.0,0.0,0.0,0.0,0.0,Bobrova_Irina,0.7222222220000001,0.936507937,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.936507937,0.0,0.0,0.0
118,studen18hc2jg0000ld4o05883jhtn8g,uncass18ggl5g0000kainfe9qstfrflk,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.0,51.42,51.69,23.00.00,23.03.02,Наземные транспортно-технологические комплексы,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59741,0.0,0.0,0.0,0.0,0.0,0.0,Letchik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026315789,0.0,0.0
52,studen18hc2jg0000lrjvqpqn3qfrvk8,uncass18ggl5g0000kaelr9ms9n3lec4,госбюджетное место,Химико-технологический,0,1,2017,4.0,0.0,0.0,18.00.00,18.03.01,Химическая технология,62,Бакалавр,Очная,0,0.0,0.0,64.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156598,0.0,0.0,0.0,0.0,0.0,0.0,IuliiaKravchenko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,studen18ggl5g0000ku9o5kcb7ttio1g,uncass18ggl5g0000kaou8ig5ph2296s,госбюджетное место,Радиоэлектроники и информационных технологий - РТФ,Школа профессионального и академического образования,3,2015,5.5,73.6,73.6,10.00.00,10.05.02,Информационная безопасность телекоммуникационных систем,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259602,0.0,0.0,0.0,0.0,0.0,0.0,porshevladimir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2883,studen18ggl5g0000kg89i4l637h8omo,uncass18ggl5g0000kaqt5oa0qj38bho,госбюджетное место,Естественных наук и математики,Школа бакалавриата (ЕНиМ),4,2014,4.0,71.24,76.01,03.00.00,03.03.02,Физика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178124,0.0,0.0,0.0,0.0,0.0,0.0,id989123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,studen18hc2jg0000ldhdja97jlgkk9c,uncass18ggl5g0000kaine6felfa21hg,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.5,0.0,0.0,15.00.00,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,61,Прикладной бакалавриат,Очно-заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,302229,0.0,0.0,0.0,0.0,0.0,0.0,id215210237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.966216216,0.0,0.955964326
5312,studen18hc2jg0000ld8h2pnahh45um8,uncass18ggl5g0000kaqv3jn2jqsr9k0,госбюджетное место,Уральский гуманитарный институт,Исторический факультет,2,2016,4.0,77.4,77.97,43.00.00,43.03.02,Туризм,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148730,0.0,0.0,0.0,0.0,0.0,0.0,gret2403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035087719,0.0,0.0
3808,studen18ggl5g0000ku9l2clj9hin700,uncass18ggl5g0000kaq58q3ikk2rn18,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,3,2015,4.0,69.56,69.14,22.00.00,22.03.02,Металлургия,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290062,0.0,0.0,0.0,0.0,0.0,0.0,ksun402andreeva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125
1745,studen18hc2jg0000lsisnig8b7003r4,uncass18hc2jg0000lme5r2br20u906s,госбюджетное место,Радиоэлектроники и информационных технологий - РТФ,Школа профессионального и академического образования,1,2017,2.0,0.0,0.0,11.00.00,11.04.01,Радиотехника,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249921,0.0,0.0,0.0,0.0,0.0,0.0,eaz1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,studen18hc2jg0000ld4o8aehddn14ao,uncass18ggl5g0000kaine6felfa21hg,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.0,77.64,77.64,15.00.00,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204054,0.0,0.0,0.0,0.0,0.0,0.0,vladmaiorov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4208,studen18ggl5g0000kgehisdbq5ee7nc,uncass18hc2jg0000l8o2v3ecac8jbvs,госбюджетное место,Высшая школа экономики и менеджмента,Экономики и финансов,4,2014,4.0,83.17,85.37,38.00.00,38.03.01,Экономика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35641,0.0,0.0,0.0,0.0,0.0,0.0,alexsav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5556,studen18ggl5g0000kgh1f8nlbmqu3cc,uncass18ggl5g0000kaqvb84kk1t1kq0,сверхплановое место,Уральский гуманитарный институт,Факультет журналистики,4,2014,4.0,79.94,79.94,42.00.00,42.03.02,Журналистика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,70.0,0.0,50.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772727273,0.0,0.0,0.0,309247,0.0,0.0,0.0,0.0,0.0,0.0,irinavetoshkina1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980411255,0.0
1906,studen18hc2jg0000ldhira3onvub3h0,uncass18hc2jg0000l8do2io1nu2k0dk,госбюджетное место,Новых материалов и технологий,Инженерная школа новой индустрии,2,2016,2.0,69.82,69.82,23.00.00,23.04.02,Наземные транспортно-технологические комплексы,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80134,0.0,0.0,0.0,0.0,0.0,0.0,tank1st99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5403,studen18ggl5g0000k1jdg20us79fip8,uncass18ggl5g0000kaqtfuc4doiq1ds,госбюджетное место,Естественных наук и математики,Школа бакалавриата (ЕНиМ),4,2014,4.0,60.16,80.46,21.00.00,21.03.03,Геодезия и дистанционное зондирование,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293248,0.0,0.424210526,0.0,0.0,0.0,0.0,mev163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4038,studen18ggl5g0000jjcv2tcooackhvk,uncass18ggl5g0000j3o92t7eg0iqcps,госбюджетное место,Уральский гуманитарный институт,Психологии,6,2012,5.5,0.0,0.0,37.00.00,37.05.01,Клиническая психология,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264105,0.0,0.0,0.0,0.0,0.0,0.0,Marina_V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,studen18hc2jg0000lsa4f6ek1sk04tg,uncass18ggl5g0000kb9q990k24uotos,госбюджетное место,Нижнетагильский технологический,Нижнетагильский технологический (институт),1,2017,4.0,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67740,0.0,0.0,0.0,0.0,0.0,0.0,ershovsv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,studen18ggl5g0000ku9moc64orp7qo4,uncass18ggl5g0000kaio552smv9cm3o,госбюджетное место,Уральский энергетический,0,3,2015,4.0,56.72,0.0,13.00.00,13.03.02,Электроэнергетика и электротехника,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199849,0.0,0.0,0.0,0.0,0.0,0.0,id152557407,1.0,0.7508692370000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684619124,0.0,0.0,0.0
1590,studenfs000080000i6u6d5lnb4g2ep0,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,4,2014,5.0,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257012,0.0,0.0,0.0,0.0,0.0,0.0,Sntatyana10395,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,studen18hc2jg0000ld5ssa0kneclvcs,uncass18ggl5g0000kaio4dnpb6qks30,госбюджетное место,Уральский энергетический,0,2,2016,4.0,64.65,64.65,13.00.00,13.03.01,Теплоэнергетика и теплотехника,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295591,0.0,0.0,0.0,0.0,0.0,0.0,maxosetrov,1.0,0.789417989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8693939390000001,0.0,0.0,0.0
4425,studen18hc2jg0000ldlf7ql8mluvckg,uncass18ggl5g0000kael23bglu28b10,госбюджетное место,Уральский энергетический,0,2,2016,2.0,88.94,88.94,13.00.00,13.04.03,Энергетическое машиностроение,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313362,0.0,0.0,0.0,0.0,0.0,0.0,mihailvinter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,studen18ggl5g0000k1h46v45p1thrcc,uncass18ggl5g0000jbol101qpaqge1g,госбюджетное место,Радиоэлектроники и информационных технологий - РТФ,Школа профессионального и академического образования,5,2013,5.5,55.85,58.2,11.00.00,11.05.01,Радиоэлектронные системы и комплексы,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91760,0.0,0.0,0.0,0.0,0.0,0.0,Chudinov,0.222222222,0.568783069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466666667,0.0,0.0,0.0
4312,studen18hc2jg0000ls2dm4rqvasvbko,uncass18ggl5g0000kpfb3kgjtjrg3kg,госбюджетное место,Уральский гуманитарный институт,Филологический факультет,1,2017,4.0,0.0,0.0,45.00.00,45.03.03,Фундаментальная и прикладная лингвистика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,32731,0.0,0.0,0.0,0.0,0.0,0.0,natunya_k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,studen18hc2jg0000ltdsd46kd46b5nc,uncass18ggl5g0000knnknj10ll66uvc,госбюджетное место,Уральский гуманитарный институт,Факультет журналистики,1,2017,2.6,0.0,0.0,42.00.00,42.04.03,Издательское дело,68,Магистр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127971,0.0,0.0,0.0,0.0,0.0,0.0,Julia1661993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
