index,Направление,Основа,Формирующее подразделение (институт),Формирующее подразделение (департамент),Курс,Год начала,Срок освоения,Средняя оценка ,Средняя оценка по первой сдаче,Код,ОКСО,Направление.1,Уровеь,Уровень,Форма,Олимпиада,Физическая культура,Рисунок,Химия,География,Информатика и ИКТ,История,Математика,Композиционный рисунок,Композиция,Рисунок и композиция,Русский язык,Творческий конкурс,Собеседование,Филология (отечественная),Творческое сочинение,Литература,Филология,Биология,Физика,Академический рисунок,Обществознание,Английский язык,Вступительный экзамен по программе,Иностранный язык,История искусств,id,username
91,150,1,7,12,2,2016,4.0,71.6,69.23,29,119,41,62,1,1,0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,80784,603
92,60,0,6,0,3,2015,4.0,79.93,80.65,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,191777,65
93,165,0,3,16,1,2017,5.0,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,170099,118
94,112,0,4,14,2,2016,5.0,0.0,0.0,20,76,43,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,184395,300
95,112,0,4,14,4,2014,5.0,0.0,0.0,20,76,43,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88521,288
96,48,0,4,6,2,2016,2.0,86.09,86.09,11,45,48,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81784,264
97,75,1,8,0,2,2016,3.8,0.0,0.0,12,46,73,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,176120,130
98,60,0,6,0,1,2017,4.0,0.0,0.0,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,214840,735
99,104,0,2,28,3,2015,4.0,45.35,56.46,8,24,53,62,1,1,0,0.0,0.0,0.0,0.0,79.0,0.0,72.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38175,1056
100,60,1,6,0,2,2016,3.6,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,283245,169
101,182,0,4,2,2,2016,4.0,61.61,74.01,22,84,64,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228653,848
102,60,0,6,0,3,2015,4.0,86.84,80.86,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,172819,81
103,70,0,4,11,1,2017,4.0,0.0,0.0,14,59,29,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100117,307
104,124,0,0,1,4,2014,4.0,88.13,91.39,27,101,3,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,210750,588
105,98,0,5,27,3,2015,4.0,55.66,57.16,10,34,18,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,33584,466
106,208,0,10,0,2,2016,2.0,90.33,90.33,35,145,84,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177339,168
107,75,1,8,0,2,2016,3.8,0.0,0.0,12,46,73,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,256095,657
108,69,0,4,11,2,2016,4.0,58.59,58.59,14,58,0,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288181,830
109,60,1,6,0,3,2015,4.0,63.4,70.91,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,189399,67
110,111,1,10,0,4,2014,4.0,86.17,86.17,35,144,84,62,1,1,0,51.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120641,275
111,244,1,0,26,3,2015,3.2,0.0,0.0,27,97,95,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188527,257
112,252,1,5,27,1,2017,4.0,0.0,0.0,8,24,53,62,1,1,0,0.0,0.0,0.0,0.0,55.0,0.0,56.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1374,907
113,60,0,6,0,3,2015,4.0,78.08,82.5,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,188284,600
114,138,0,7,24,4,2014,5.0,0.0,0.0,34,140,86,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,1518,338
115,130,0,1,10,2,2016,5.0,0.0,0.0,30,122,61,62,1,0,0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,131949,135
116,60,0,6,0,3,2015,4.0,80.95,91.25,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,188030,492
117,101,0,5,30,4,2014,5.5,60.5,62.24,9,31,21,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300947,269
118,76,0,8,0,3,2015,4.0,73.53,72.98,12,47,100,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,33719,864
119,150,1,7,12,2,2016,4.0,82.36,82.36,29,119,41,62,1,1,0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,164045,746
120,131,0,2,28,3,2015,4.0,49.42,0.0,2,10,83,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,203319,80
121,254,0,4,6,4,2014,4.0,57.11,57.11,20,76,43,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20757,672
122,60,0,6,0,3,2015,4.0,79.36,84.21,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,188962,813
123,127,1,1,7,3,2015,6.0,0.0,0.0,27,108,96,65,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144501,212
124,240,1,0,26,3,2015,3.2,0.0,0.0,27,97,95,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,155692,29
125,60,1,6,0,3,2015,3.6,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,88187,496
126,245,0,2,29,2,2016,4.0,0.0,0.0,5,17,4,70,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88194,228
127,143,0,7,22,4,2014,4.0,80.53,80.53,37,149,30,62,1,1,0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,212582,400
128,65,0,4,11,3,2015,4.0,53.22,60.67,14,56,37,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83194,1045
129,8,1,4,11,4,2013,4.0,52.12,63.67,8,24,53,62,1,1,0,0.0,0.0,0.0,0.0,58.0,0.0,56.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177900,554
130,113,1,4,14,4,2014,4.0,84.99,85.02,27,102,77,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,147358,308
131,47,0,7,17,1,2017,2.0,0.0,0.0,28,113,65,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30297,499
132,121,0,4,20,3,2015,4.0,68.46,69.39,16,64,90,62,1,1,0,0.0,0.0,48.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,968
133,179,0,4,2,2,2016,3.2,0.0,0.0,12,47,100,61,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223643,1004
134,86,0,9,0,4,2014,4.0,76.89,77.46,13,52,104,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,294202,936
135,112,0,4,14,2,2016,5.0,0.0,0.0,20,76,43,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,179681,387
136,60,1,6,0,3,2015,4.0,66.63,68.28,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,187514,411
137,83,0,9,0,4,2014,4.0,88.76,88.76,10,36,98,62,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,254713,1016
138,60,0,6,0,3,2015,4.0,75.04,80.94,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,200967,861
139,42,0,9,0,1,2017,2.0,0.0,0.0,16,65,90,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218981,314
140,60,1,6,0,2,2016,5.0,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120145,193
141,60,1,6,0,3,2015,3.6,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,91233,845
142,103,0,2,28,2,2016,4.0,55.89,59.63,0,1,44,62,1,1,0,0.0,0.0,0.0,0.0,61.0,0.0,76.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250447,361
143,212,0,7,9,1,2017,2.0,0.0,0.0,32,133,32,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83940,1031
144,60,0,6,0,3,2015,4.0,70.34,69.71,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,135441,498
145,6,0,4,11,5,2013,5.0,0.0,0.0,21,79,46,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,46510,435
146,221,1,0,31,4,2014,4.0,82.19,82.19,27,97,95,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,324629,590
147,104,1,2,28,2,2016,5.0,0.0,0.0,8,24,53,62,1,0,0,0.0,0.0,0.0,0.0,67.0,0.0,40.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72879,562
148,47,0,7,17,1,2017,2.0,0.0,0.0,28,113,65,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124913,614
149,112,0,4,14,3,2015,4.0,56.76,56.76,20,76,43,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,178142,596
150,60,1,6,0,3,2015,3.6,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254,249
151,208,0,10,0,2,2016,2.6,0.0,0.0,35,145,84,68,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150702,290
152,13,0,9,0,5,2013,5.5,87.89,87.89,13,54,103,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101403,160
153,148,1,7,8,1,2017,4.6,0.0,0.0,33,137,13,62,1,0,0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,323751,76
154,60,0,6,0,3,2015,4.0,73.53,80.08,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,192288,305
155,120,0,4,20,2,2016,4.0,75.83,75.83,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,87071,671
156,66,1,4,11,3,2015,3.6,0.0,0.0,14,57,74,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82948,54
157,68,0,4,11,2,2016,5.0,0.0,0.0,14,58,0,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,166103,815
158,75,0,8,0,2,2016,4.0,78.88,78.88,12,46,73,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,289660,952
159,196,0,6,0,1,2017,2.0,0.0,0.0,7,20,70,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261897,535
160,104,0,2,28,4,2014,4.0,57.0,62.75,8,24,53,62,1,1,0,0.0,0.0,0.0,0.0,65.0,0.0,56.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57843,221
161,75,1,8,0,3,2015,3.7,0.0,0.0,12,46,73,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,49591,344
162,66,1,4,11,2,2016,3.6,0.0,0.0,14,57,74,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,222800,357
163,103,0,2,28,1,2017,4.0,0.0,0.0,0,1,44,62,1,1,0,0.0,0.0,0.0,0.0,72.0,0.0,78.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187937,962
164,119,0,4,20,2,2016,4.0,43.89,41.15,11,42,48,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,267621,63
165,252,1,5,27,1,2017,4.0,0.0,0.0,8,24,53,62,1,1,0,0.0,0.0,0.0,0.0,57.0,0.0,56.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152323,666
166,139,0,7,24,3,2015,4.0,82.0,82.0,34,142,62,62,1,1,0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,92242,787
167,226,0,9,0,2,2016,2.0,74.79,74.79,22,87,69,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234875,1009
168,34,0,8,0,2,2016,2.0,74.81,74.81,12,51,101,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53806,1030
169,186,1,7,23,1,2017,4.0,0.0,0.0,32,132,88,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,172672,837
170,112,1,4,14,4,2014,3.6,0.0,0.0,20,76,43,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151783,909
171,73,0,4,11,2,2016,4.0,70.08,70.08,21,80,97,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,278257,351
172,121,0,4,20,2,2016,4.0,55.37,56.72,16,64,90,62,1,1,0,0.0,0.0,47.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70681,698
173,112,0,4,14,2,2016,4.5,0.0,0.0,20,76,43,62,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,298517,989
174,104,0,2,28,3,2015,4.0,45.35,56.46,8,24,53,62,1,1,0,0.0,0.0,0.0,0.0,79.0,0.0,72.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191616,6
175,177,1,11,0,1,2017,5.0,0.0,0.0,12,48,101,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,267492,1048
176,215,1,0,13,4,2014,4.0,52.75,0.0,27,98,42,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,249354,89
177,68,0,4,11,4,2014,4.0,64.61,67.73,14,58,0,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,300678,470
178,112,1,4,14,3,2015,3.6,0.0,0.0,20,76,43,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,201267,286
179,66,0,4,11,4,2014,5.0,0.0,0.0,14,57,74,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19187,986
180,157,1,7,22,1,2017,4.0,0.0,0.0,27,99,82,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,272439,262
181,134,0,2,28,1,2017,4.0,0.0,0.0,3,12,92,62,1,1,0,0.0,0.0,77.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296626,903
182,66,1,4,11,3,2015,3.6,0.0,0.0,14,57,74,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,82420,406
183,98,0,5,27,1,2017,4.0,0.0,0.0,10,34,18,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,117210,442
